client_id,client_type,first_name,last_name,date_of_birth,gender,country,region,acquisition_purpose,satisfaction_score,loan_applied,referral_channel,num_properties,total_investment,avg_sale_price,avg_floor_area,max_sale_price,unit_categories,age,is_investor,loan_applied_flag,price_per_sqft
C1064,Individual,Brandon,Pierce,1945-08-06,M,Usa,California,Home,5,Yes,Website,3.0,695434.77,231811.59,883.7466666666668,348131.23,"Apartment,Office",78.40383299110198,0,1,262.30547592824485
C1065,Individual,Mark,Reyes,1955-01-06,M,Usa,Georgia,Home,3,Yes,Client,3.0,1107631.34,369210.4466666667,1263.5766666666666,450186.35,Apartment,68.98562628336755,0,1,292.194732940621
C1066,Individual,Ashley,Moore,,F,Australia,Victoria,Home,1,No,Website,4.0,1208868.77,302217.1925,990.9875000000001,538035.23,"Apartment,Office",53.36755646817248,0,0,304.9656958337012
C1067,Individual,Samuel,Howard,,M,Mexico,Jalisco,Investment,4,No,Agency,3.0,849001.36,283000.4533333333,904.0466666666667,324856.86,"Apartment,Office",53.36755646817248,1,0,313.03743907025444
C1068,Individual,Kathleen,Carter,1984-02-10,F,Usa,California,Home,3,No,Agency,3.0,1403831.31,467943.77,1609.0333333333335,524955.14,"Apartment,Office",39.89048596851472,0,0,290.8229185225083
C1069,Individual,Lawrence,Cox,,M,Usa,Virginia,Home,3,Yes,Agency,3.0,1323760.8399999999,441253.6133333333,1413.0600000000002,580190.12,Apartment,53.36755646817248,0,1,312.2681367622983
C1070,Individual,Virginia,Rogers,,F,Germany,Bavaria,Home,5,No,Agency,3.0,1286265.1400000001,428755.0466666667,1471.8999999999999,453127.52,Apartment,53.36755646817248,0,0,291.2935978440565
C1071,Individual,Aaron,Johnson,1966-08-11,M,Usa,Texas,Home,2,No,Agency,4.0,1047375.62,261843.905,874.6275,393101.99,"Apartment,Office",57.39082819986311,0,0,299.37762647527086
C1072,Individual,Kimberly,Jones,1962-06-10,F,Usa,Utah,Home,3,No,Agency,3.0,829884.93,276628.31,979.0866666666667,335251.84,Apartment,61.5605749486653,0,0,282.5371026058299
C1073,Individual,Carl,Collins,1955-07-02,M,Usa,California,Investment,2,No,Website,4.0,1197808.83,299452.2075,952.0525,333845.6,Apartment,68.50102669404518,1,0,314.5332925442662
C1074,Individual,George,Foster,1954-07-10,M,Uk,Northern Ireland,Home,1,No,Website,3.0,1004700.45,334900.14999999997,1092.5400000000002,467335.84,"Apartment,Office",69.47843942505133,0,0,306.5335365295549
C1075,Individual,Carolyn,Watson,,F,Mexico,Baja California,Home,3,No,Website,4.0,1178400.08,294600.02,984.9525,445987.2,"Apartment,Office",53.36755646817248,0,0,299.10073836047934
C1076,Individual,Betty,Thompson,,F,Usa,Florida,Investment,3,No,Agency,3.0,884169.44,294723.14666666667,976.8166666666666,445754.21,Apartment,53.36755646817248,1,0,301.7179750550257
C1077,Individual,Peter,Griffin,1982-03-07,M,Usa,Texas,Investment,2,No,Agency,4.0,1467449.24,366862.31,1245.935,537661.98,"Apartment,Office",41.82067077344285,1,0,294.44739091525645
C1078,Individual,Joshua,Howard,,M,Usa,Ohio,Home,1,No,Agency,3.0,1247337.58,415779.19333333336,1303.7766666666666,491669.54,Apartment,53.36755646817248,0,0,318.90369260584
C1079,Individual,Steven,Hayes,,M,Usa,California,Investment,4,Yes,Website,3.0,1151228.31,383742.77,1336.61,557229.76,Apartment,53.36755646817248,1,1,287.10152550108114
C1080,Individual,Hannah,Stewart,1956-10-06,F,Uk,England,Investment,4,No,Agency,4.0,1594795.52,398698.88,1425.28,482594.96,Apartment,67.23613963039014,1,0,279.73372249663225
C1081,Company,Meridian,Co,1974-09-08,M,Russia,Novosibirsk,Home,4,Yes,Agency,3.0,1006584.7,335528.23333333334,1203.39,455284.06,Apartment,49.31416837782341,0,1,278.8191968799253
C1082,Individual,Patricia,Martin,1993-02-04,F,Usa,Oregon,Investment,5,Yes,Website,3.0,829499.85,276499.95,953.1133333333333,388642.3,Apartment,30.90485968514716,1,1,290.10185917029804
C1083,Individual,Pamela,Jackson,1950-10-06,F,Usa,Colorado,Investment,4,No,Agency,4.0,1145122.1,286280.525,939.4875,413563.21,"Apartment,Office",73.2375085557837,1,0,304.7198871725276
C1084,Individual,Sarah,Hansen,,F,France,Ile-De-France,Home,4,No,Agency,4.0,1357921.15,339480.2875,1136.6925,498074.48,"Apartment,Office",53.36755646817248,0,0,298.65622188938517
C1085,Individual,Sarah,Flores,,F,Australia,Queensland,Investment,1,No,Client,3.0,797675.03,265891.6766666667,994.8266666666667,291083.4,Apartment,53.36755646817248,1,0,267.27437610572025
C1086,Individual,Timothy,Montgomery,1956-03-01,M,Usa,Colorado,Home,1,Yes,Website,4.0,1339827.27,334956.8175,1030.21,464470.15,"Apartment,Office",67.83572895277207,0,1,325.1345041302259
C1087,Individual,Matthew,Owens,1984-01-03,M,Usa,Colorado,Home,3,No,Website,4.0,1878433.21,469608.3025,1575.1075,602057.55,Apartment,39.99452429842574,0,0,298.143652099936
C1088,Individual,Nicholas,Stewart,,M,Usa,Utah,Home,4,Yes,Agency,3.0,802271.19,267423.73,883.7466666666666,460665.54,Apartment,53.36755646817248,0,1,302.60225026779926
C1089,Individual,Madison,Ward,,F,Usa,Utah,Home,1,Yes,Website,4.0,959344.08,239836.02,828.375,273895.07,"Apartment,Office",53.36755646817248,0,1,289.5259031235853
C1090,Individual,Laura,Moore,1962-09-07,F,Canada,Alberta,Home,3,Yes,Client,3.0,1217272.58,405757.5266666667,1396.0966666666666,495437.61,"Apartment,Office",61.31690622861054,0,1,290.63712875660474
C1091,Individual,Arthur,Phillips,,M,Usa,Nevada,Home,1,Yes,Agency,3.0,741797.49,247265.83,853.6566666666668,356627.2,Apartment,53.36755646817248,0,1,289.6548924821454
C1092,Individual,Terry,Adams,,M,Usa,Oregon,Investment,2,No,Website,3.0,1213248.05,404416.01666666666,1452.2633333333333,492551.34,Apartment,53.36755646817248,1,0,278.47292387285137
C1093,Individual,Adam,Allen,,M,Usa,Oregon,Home,1,Yes,Website,3.0,805402.8300000001,268467.61000000004,900.46,334313.56,"Apartment,Office",53.36755646817248,0,1,298.14495924305356
C1094,Individual,Sarah,Cook,1960-02-12,F,Usa,Washington,Home,2,Yes,Website,4.0,1631407.56,407851.89,1273.5475000000001,606086.6,"Apartment,Office",63.885010266940455,0,1,320.2486675997558
C1095,Individual,Cynthia,Howard,,F,Usa,California,Home,3,No,Agency,4.0,1454366.24,363591.56,1264.0125,566261.62,Apartment,53.36755646817248,0,0,287.64870600567633
C1096,Individual,Grace,Edwards,,F,Usa,New York,Home,2,No,Client,4.0,1756661.91,439165.4775,1339.695,561232.25,Apartment,53.36755646817248,0,0,327.81004445041594
C1097,Individual,Teresa,Pierce,,F,Canada,Alberta,Home,3,Yes,Agency,3.0,1064342.81,354780.9366666667,1162.6166666666666,453949.46,Apartment,53.36755646817248,0,1,305.1572774058518
C1098,Individual,Paul,Young,,M,Usa,California,Investment,3,No,Client,3.0,1187774.23,395924.74333333335,1290.0866666666668,443496.6,"Apartment,Office",53.36755646817248,1,0,306.89778722876497
C1099,Individual,Joan,Scott,,F,Usa,Colorado,Home,3,No,Agency,4.0,1426501.12,356625.28,1153.0825,444521.07,"Apartment,Office",53.36755646817248,0,0,309.279934436608
C1100,Individual,Frank,Thomas,,M,Russia,Novosibirsk,Home,1,No,Website,4.0,1314225.5899999999,328556.39749999996,1042.1725000000001,548635.7,Apartment,53.36755646817248,0,0,315.26105083371505
C1101,Individual,Matthew,King,1964-01-03,M,Belgium,Flanders,Home,5,No,Website,4.0,1037914.4299999999,259478.60749999998,868.5725,325612.79,Apartment,59.99452429842574,0,0,298.74144933209374
C1102,Company,Harmon,Co,1960-05-06,M,Germany,Berlin,Home,2,No,Agency,4.0,1248456.03,312114.0075,993.0625,516162.59,Apartment,63.65503080082136,0,0,314.29442507395055
C1103,Individual,Jose,Johnson,,M,Belgium,Wallonia,Home,4,No,Agency,4.0,1206840.81,301710.2025,997.415,496697.45,"Apartment,Office",53.36755646817248,0,0,302.4921446940341
C1104,Individual,Christian,Weaver,,M,Usa,Utah,Investment,5,Yes,Website,3.0,893996.19,297998.73,1025.0133333333333,381470.55,Apartment,53.36755646817248,1,1,290.72668648212704
C1105,Individual,Roger,Ward,,M,Usa,Nevada,Home,3,Yes,Website,4.0,1623510.31,405877.5775,1365.9450000000002,550595.85,Apartment,53.36755646817248,0,1,297.1404979702696
C1106,Individual,Sean,Martin,,M,Usa,California,Home,1,No,Agency,3.0,773499.85,257833.28333333333,842.68,329442.1,Apartment,53.36755646817248,0,0,305.96820066138196
C1107,Individual,Frank,Hayes,,M,Canada,British Columbia,Home,1,No,Website,3.0,1156527.59,385509.1966666667,1268.0466666666669,540584.92,Apartment,53.36755646817248,0,0,304.01814601986257
C1108,Individual,Helen,Ward,1994-01-12,F,Australia,South Australia,Home,4,No,Website,3.0,1069904.1,356634.7,1238.36,516476.18,Apartment,29.968514715947983,0,0,287.989518395297
C1109,Individual,Rebecca,Anderson,1967-09-05,F,Usa,California,Home,1,Yes,Client,4.0,1756965.37,439241.3425,1458.93,531593.91,"Apartment,Office",56.323066392881586,0,1,301.0708824275325
C1110,Individual,Harold,Watson,1977-05-12,M,Usa,New York,Home,5,Yes,Website,4.0,1445458.33,361364.5825,1152.9099999999999,441268.43,"Apartment,Office",46.639288158795345,0,1,313.43694000398995
C1111,Company,Corvus,Co,,M,Usa,California,Home,4,Yes,Website,3.0,885146.14,295048.7133333333,897.3100000000001,435943.19,Apartment,53.36755646817248,0,1,328.81469428997036
C1112,Individual,Donald,Green,1982-01-05,M,Usa,Nevada,Investment,3,Yes,Website,3.0,961599.4199999999,320533.13999999996,975.9433333333333,388182.22,"Apartment,Office",41.987679671457904,1,1,328.4341713829013
C1113,Individual,Brenda,Martin,,F,Usa,Texas,Investment,2,No,Client,4.0,1162770.88,290692.72,942.0350000000001,523652.47,"Apartment,Office",53.36755646817248,1,0,308.57953260759945
C1114,Individual,Cheryl,Wood,1992-02-04,F,Usa,California,Home,3,No,Website,3.0,872825.73,290941.91,1072.7266666666667,367529.08,Apartment,31.906913073237508,0,0,271.2171879758124
C1115,Individual,Joseph,Bell,,M,Usa,Colorado,Home,3,Yes,Agency,3.0,1054599.19,351533.0633333333,1108.9966666666667,472546.53,Apartment,53.36755646817248,0,1,316.9829756025717
C1116,Individual,Angela,Freeman,,F,Usa,California,Home,1,Yes,Agency,3.0,766951.9500000001,255650.65000000002,879.3433333333332,294707.51,"Apartment,Office",53.36755646817248,0,1,290.72904781219324
C1117,Individual,Rebecca,Patterson,,F,Mexico,Mexico City,Home,5,Yes,Website,4.0,1149629.49,287407.3725,1047.99,410756.82,"Apartment,Office",53.36755646817248,0,1,274.24629290355824
C1118,Company,Caldera,Co,,M,Uk,Scotland,Investment,2,Yes,Website,3.0,859368.99,286456.33,983.3166666666666,401356.84,Apartment,53.36755646817248,1,1,291.3164596010102
C1119,Individual,Larry,Green,,M,Usa,Oregon,Home,1,Yes,Website,3.0,938703.6599999999,312901.22,949.9033333333333,394144.56,Apartment,53.36755646817248,0,1,329.40322348589854
C1120,Individual,Kathleen,Carter,,F,Usa,Arizona,Home,1,No,Website,4.0,1371211.29,342802.8225,1123.6174999999998,436572.8,Apartment,53.36755646817248,0,0,305.08853991683117
C1121,Individual,Carolyn,Gray,1985-06-02,F,Usa,California,Home,1,No,Client,3.0,1014661.78,338220.5933333333,1124.5,568008.79,"Apartment,Office",38.58179329226557,0,0,300.77420483177707
C1122,Individual,Judith,Evans,1942-10-04,F,Usa,California,Home,4,No,Website,4.0,1558949.2,389737.3,1208.8775,625903.82,Apartment,81.24298425735797,0,0,322.39602441107553
C1123,Individual,Robert,Pierce,1951-03-11,M,Usa,Virginia,Home,5,No,Agency,3.0,1241771.44,413923.8133333333,1283.7066666666667,581087.19,Apartment,72.8104038329911,0,0,322.4442344045368
C1124,Individual,Sharon,Murray,1976-02-04,F,Usa,Oregon,Investment,5,Yes,Website,4.0,1272190.01,318047.5025,1040.8899999999999,531100.09,Apartment,47.90691307323751,1,1,305.55342303221283
C1125,Individual,Ronald,Price,1941-02-03,M,Usa,Oregon,Home,3,No,Agency,3.0,1186907.08,395635.69333333336,1332.34,440465.95,"Apartment,Office",82.90759753593429,0,0,296.9479962572117
C1126,Company,Elara,Co,,M,Usa,Virginia,Home,1,Yes,Website,3.0,893488.2,297829.39999999997,1015.9399999999999,440625.12,"Apartment,Office",53.36755646817248,0,1,293.15648561922944
C1127,Individual,Ann,Cooper,,F,Uk,England,Investment,1,No,Website,3.0,838728.4,279576.13333333336,932.37,309658.36,"Apartment,Office",53.36755646817248,1,0,299.85535070125957
C1128,Individual,Brian,Montgomery,1983-12-05,M,Usa,California,Investment,1,No,Website,3.0,1186634.53,395544.8433333333,1330.8533333333332,467492.04,Apartment,40.07392197125257,1,0,297.21144578916784
C1129,Individual,Martha,Hansen,1945-09-03,F,Usa,Colorado,Investment,5,No,Agency,4.0,1463125.26,365781.315,1219.4375,507394.76,Apartment,78.32717316906229,1,0,299.959050791861
C1130,Individual,Tiffany,Parker,1987-03-01,F,Usa,Arizona,Home,5,No,Website,4.0,1326217.01,331554.2525,1009.23,678504.41,"Apartment,Office",36.837782340862425,0,0,328.52199449084947
C1131,Individual,Cheryl,Kim,,F,Usa,California,Investment,3,No,Website,3.0,1210500.79,403500.26333333337,1317.7333333333333,581631.78,Apartment,53.36755646817248,1,0,306.2078291004756
C1132,Individual,Terry,Roberts,,M,Usa,New York,Home,2,Yes,Website,3.0,1383901.27,461300.42333333334,1448.82,574927.34,Apartment,53.36755646817248,0,1,318.3973325418847
C1133,Individual,Jason,Hansen,,M,Usa,Oregon,Investment,3,No,Website,4.0,1427019.92,356754.98,1210.7375000000002,502325.67,Apartment,53.36755646817248,1,0,294.6592304277351
C1134,Individual,Dorothy,Bennett,1943-10-10,F,Usa,California,Investment,1,No,Website,4.0,1088583.78,272145.945,905.0375,453416.1,"Apartment,Office",80.22724161533196,1,0,300.70129138295374
C1135,Individual,Melissa,Phillips,,F,Russia,Moscow Oblast,Investment,5,Yes,Client,3.0,1186082.75,395360.9166666667,1303.4733333333334,484226.87,Apartment,53.36755646817248,1,1,303.3133908889582
C1136,Individual,Shirley,Weaver,,F,Usa,California,Home,3,Yes,Agency,3.0,1016844.64,338948.2133333333,1023.8800000000001,430426.11,"Apartment,Office",53.36755646817248,0,1,331.04290867419354
C1137,Individual,Carol,Price,,F,Usa,Nevada,Home,4,Yes,Agency,3.0,1114902.43,371634.1433333333,1140.1733333333334,554352.77,Apartment,53.36755646817248,0,1,325.9453036380433
C1138,Individual,George,Green,,M,Usa,Oregon,Home,1,No,Website,3.0,840602.9199999999,280200.9733333333,952.0733333333334,348889.77,Apartment,53.36755646817248,0,0,294.3060828647653
C1139,Individual,Tiffany,Green,1996-03-03,F,Usa,California,Home,4,Yes,Client,3.0,1297382.59,432460.86333333334,1439.256666666667,568773.25,"Apartment,Office",27.83025325119781,0,1,300.4751503669718
C1140,Individual,Billy,Jackson,1976-07-01,M,Usa,Florida,Home,1,Yes,Website,3.0,1275809.71,425269.9033333333,1277.2733333333333,551828.54,"Apartment,Office",47.501711156741955,0,1,332.9513677573581
C1141,Individual,Kimberly,Montgomery,,F,Usa,Arizona,Investment,3,No,Website,3.0,990242.33,330080.7766666667,1101.55,436787.87,Apartment,53.36755646817248,1,0,299.65119755496045
C1142,Individual,Julia,Hughes,1948-03-10,F,Usa,Colorado,Home,2,Yes,Agency,4.0,1492680.13,373170.0325,1222.37,492869.13,Apartment,75.81108829568788,0,1,305.28402406799904
C1143,Individual,Michael,Garcia,1994-09-10,M,Usa,Arizona,Home,2,Yes,Website,3.0,1108329.67,369443.2233333333,1343.8166666666666,404667.67,"Apartment,Office",29.308692676249144,0,1,274.9208522988007
C1144,Individual,Diane,Young,1978-11-10,F,Usa,Georgia,Investment,4,No,Client,4.0,1244666.12,311166.53,1027.0725,494178.87,Apartment,45.14168377823409,1,0,302.96452295237196
C1145,Individual,Ethan,King,1993-04-04,M,Usa,Nevada,Home,5,No,Website,3.0,1118850.31,372950.10333333333,1267.4066666666668,568314.74,Apartment,30.743326488706366,0,0,294.2623809248281
C1146,Individual,Richard,Weaver,,M,Usa,California,Investment,2,No,Website,3.0,1037824.43,345941.4766666667,1136.0866666666668,565819.26,"Apartment,Office",53.36755646817248,1,0,304.50271692887276
C1147,Individual,Brittany,Edwards,1978-02-09,F,Usa,Utah,Home,3,No,Website,3.0,905314.84,301771.61333333334,1010.5300000000001,555067.12,Apartment,45.89185489390828,0,0,298.6270702832507
C1148,Individual,Joshua,Rogers,,M,Australia,New South Wales,Home,1,Yes,Agency,3.0,1083677.57,361225.8566666667,1221.3833333333334,523867.62,Apartment,53.36755646817248,0,1,295.7514212027346
C1149,Individual,Kimberly,Thomas,1980-03-06,F,Russia,Tatarstan,Home,3,No,Agency,4.0,1277449.99,319362.4975,1053.27,484921.76,Apartment,43.82203969883641,0,0,303.21047547162647
C1150,Individual,Tiffany,Cook,1992-11-08,F,Usa,Nevada,Investment,4,No,Agency,3.0,1476970.3,492323.43333333335,1550.1266666666668,523968.19,Apartment,31.145790554414784,1,0,317.602066927864
C1151,Individual,Tyler,Anderson,,M,Usa,Arizona,Investment,2,No,Website,4.0,1760000.3399999999,440000.08499999996,1350.2175,545707.37,Apartment,53.36755646817248,1,0,325.8734870493087
C1152,Individual,Jason,Williams,,M,Usa,Georgia,Home,1,No,Website,4.0,1654928.32,413732.08,1374.585,585559.25,Apartment,53.36755646817248,0,0,300.98690150118034
C1153,Individual,Scott,Sanders,,M,Usa,California,Home,1,No,Website,3.0,1007630.0,335876.6666666667,1170.3533333333332,492913.41,"Apartment,Office",53.36755646817248,0,0,286.9874055128651
C1154,Individual,Jerry,Brown,1956-07-12,M,Usa,Utah,Home,5,Yes,Agency,4.0,1373889.96,343472.49,1135.325,518104.03,Apartment,67.4715947980835,0,1,302.53230572743485
C1155,Individual,William,Young,1977-03-03,M,Usa,California,Home,5,No,Website,3.0,1577625.0,525875.0,1679.1066666666666,589821.06,"Apartment,Office",46.83093771389459,0,0,313.18736947424424
C1156,Individual,Dorothy,Kim,,F,Usa,Virginia,Home,4,No,Agency,3.0,859956.66,286652.22000000003,1008.13,441602.33,Apartment,53.36755646817248,0,0,284.34053147907514
C1157,Individual,Kenneth,Davis,1944-11-02,M,Canada,Alberta,Investment,2,No,Website,4.0,894080.38,223520.095,716.4525,329573.31,Apartment,79.16221765913758,1,0,311.98173640262263
C1158,Individual,Joan,Pierce,,F,Usa,California,Investment,2,No,Website,3.0,941360.29,313786.76333333337,972.0533333333333,596516.36,"Apartment,Office",53.36755646817248,1,0,322.80817582025685
C1159,Individual,Gerald,Howard,,M,Usa,Nevada,Investment,1,Yes,Website,3.0,1170550.92,390183.63999999996,1175.6833333333334,558548.42,"Apartment,Office",53.36755646817248,1,1,331.8781758126479
C1160,Individual,Walter,Griffin,,M,Usa,Florida,Home,2,Yes,Website,4.0,1359425.8599999999,339856.46499999997,1101.9875,510079.55,"Apartment,Office",53.36755646817248,0,1,308.40319422860966
C1161,Individual,Stephen,White,1994-02-12,M,Canada,Alberta,Investment,3,Yes,Website,4.0,2022416.31,505604.0775,1486.3274999999999,724345.49,"Apartment,Office",29.883641341546884,1,1,340.1700348678202
C1162,Individual,Charles,Nelson,,M,Usa,California,Investment,2,No,Website,4.0,1116223.63,279055.9075,872.6800000000001,446838.6,Apartment,53.36755646817248,1,0,319.7688814914974
C1163,Individual,Noah,Morales,,M,Usa,California,Home,3,Yes,Website,4.0,1202709.18,300677.295,1059.8375,498755.52,"Apartment,Office",53.36755646817248,0,1,283.7013174189439
C1164,Individual,Emma,Watson,1968-04-11,F,Belgium,Wallonia,Home,3,Yes,Agency,4.0,1315287.03,328821.7575,1169.615,411818.69,"Apartment,Office",55.723477070499655,0,1,281.1367479897231
C1165,Individual,Victoria,Alexander,,F,Russia,Moscow Oblast,Home,1,No,Website,3.0,970705.3999999999,323568.4666666666,1079.9266666666665,509155.44,Apartment,53.36755646817248,0,0,299.6207767194069
C1166,Individual,Scott,Hall,,M,Usa,New York,Investment,1,No,Website,4.0,1163601.79,290900.4475,939.4875,408434.17,Apartment,53.36755646817248,1,0,309.6373794222914
C1167,Individual,Kevin,Alexander,,M,Uk,Scotland,Home,3,No,Website,3.0,1163104.83,387701.61000000004,1193.7733333333333,662126.19,"Apartment,Office",53.36755646817248,0,0,324.7698697686887
C1168,Individual,Brittany,Reyes,,F,Germany,Hamburg,Home,2,Yes,Agency,4.0,1081069.19,270267.2975,901.245,382048.18,Apartment,53.36755646817248,0,1,299.8821602338987
C1169,Individual,Noah,Bryant,1994-01-05,M,Russia,Saint Petersburg,Home,5,Yes,Agency,4.0,900300.22,225075.055,832.615,269707.97,"Apartment,Office",29.987679671457904,0,1,270.323084498838
C1170,Individual,Amanda,Collins,1990-02-09,F,Usa,Nevada,Home,1,Yes,Website,4.0,1165955.62,291488.905,1009.9325,366328.69,"Apartment,Office",33.89185489390828,0,1,288.62216534273335
C1171,Individual,Anna,Patterson,,F,Usa,California,Investment,4,Yes,Website,4.0,1561809.25,390452.3125,1276.9875,527403.68,Apartment,53.36755646817248,1,1,305.7604812106618
